,STATEFP,COUNTYFP,Tract,Block,GEOID,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,geometry
2254,36,029,004800,2,360290048002,Block Group 2,G5030,S,359764,0,+42.9464001,-078.8467645,"POLYGON ((-78.849811 42.945041, -78.849811 42.945072, -78.84980399999999 42.945546, -78.84979199999999 42.946381, -78.849784 42.946892, -78.84978099999999 42.94743, -78.84978 42.947613, -78.849784 42.947647, -78.849777 42.947684, -78.849513 42.948584, -78.84922 42.949596, -78.84909499999999 42.950073, -78.849058 42.950197, -78.84885199999999 42.950867, -78.848795 42.950848, -78.848269 42.950669, -78.847972 42.950541, -78.84766399999999 42.950402, -78.847223 42.950201, -78.846908 42.950061, -78.84660199999999 42.949941, -78.846262 42.94982299999999, -78.84608899999999 42.949769, -78.84587599999999 42.949708, -78.84547999999999 42.949605, -78.84511599999999 42.949528, -78.844932 42.949495, -78.844478 42.949432, -78.84431599999999 42.94941499999999, -78.844071 42.949402, -78.84398899999999 42.949402, -78.84399599999999 42.949206, -78.844004 42.94854, -78.84401 42.947589, -78.844048 42.947589, -78.844048 42.947305, -78.84405 42.946948, -78.844053 42.946316, -78.844095 42.945025, -78.84410299999999 42.943882, -78.844112 42.942642, -78.844129 42.942097, -78.844132 42.94142799999999, -78.844414 42.941427, -78.84464199999999 42.941619, -78.84512599999999 42.941987, -78.84565499999999 42.94237, -78.845805 42.942461, -78.846008 42.942577, -78.846113 42.942631, -78.84658999999999 42.942902, -78.847183 42.943208, -78.84748399999999 42.943345, -78.847792 42.943475, -78.84810499999999 42.943598, -78.848423 42.943713, -78.84874599999999 42.943821, -78.849074 42.94392, -78.84932499999999 42.94399, -78.84957899999999 42.944056, -78.849841 42.944118, -78.849811 42.945041))"
2260,36,029,004601,3,360290046013,Block Group 3,G5030,S,275363,0,+42.9563258,-078.8240732,"POLYGON ((-78.829296 42.958228, -78.829093 42.958224, -78.82792599999999 42.95820000000001, -78.82646099999999 42.958172, -78.82556799999999 42.958157, -78.82503699999999 42.958147, -78.825002 42.958147, -78.82489699999999 42.958144, -78.82383999999999 42.958126, -78.82380599999999 42.958124, -78.822373 42.95809, -78.820967 42.958058, -78.82093399999999 42.958058, -78.819739 42.958027, -78.81922899999999 42.958013, -78.81888099999999 42.957406, -78.81911699999999 42.9572, -78.819907 42.956513, -78.820628 42.955884, -78.821072 42.955486, -78.82203 42.954629, -78.822746 42.953982, -78.822954 42.95379399999999, -78.82376499999999 42.953073, -78.823948 42.953162, -78.82439599999999 42.953362, -78.82613599999999 42.954133, -78.82639499999999 42.954248, -78.82607899999999 42.954626, -78.82606 42.954682, -78.82606 42.954748, -78.826081 42.954813, -78.826123 42.954871, -78.82635399999999 42.955068, -78.82684999999999 42.955526, -78.82746299999999 42.956089, -78.828068 42.956643, -78.82867899999999 42.957197, -78.82886499999999 42.957366, -78.829255 42.957697, -78.82931599999999 42.957749, -78.829296 42.958228))"
2261,36,029,004500,3,360290045003,Block Group 3,G5030,S,313353,0,+42.9521897,-078.8398426,"POLYGON ((-78.843942 42.951545, -78.84392799999999 42.952093, -78.843903 42.95249, -78.843873 42.954437, -78.84310000000001 42.954418, -78.842567 42.954413, -78.841301 42.954398, -78.840042 42.954382, -78.838898 42.954367, -78.83879899999999 42.954363, -78.838188 42.954325, -78.83795099999999 42.954286, -78.837643 42.95423, -78.83738799999999 42.954183, -78.83713999999999 42.954117, -78.83698099999999 42.954063, -78.836794 42.953992, -78.83660999999999 42.953917, -78.83620000000001 42.953731, -78.836005 42.95362799999999, -78.835825 42.953511, -78.83569799999999 42.953412, -78.835628 42.953337, -78.835576 42.953254, -78.835549 42.953186, -78.835539 42.953148, -78.835549 42.952768, -78.835549 42.952377, -78.83561 42.95009, -78.83671 42.950106, -78.83774699999999 42.950115, -78.83830399999999 42.950121, -78.83890799999999 42.950128, -78.839327 42.950132, -78.83952699999999 42.950122, -78.83992599999999 42.95009, -78.840187 42.950046, -78.840217 42.950041, -78.840406 42.950005, -78.840548 42.949985, -78.84075799999999 42.949941, -78.84114199999999 42.949831, -78.841313 42.949786, -78.841419 42.950214, -78.84177199999999 42.949986, -78.841832 42.950029, -78.84196299999999 42.950106, -78.84210499999999 42.950168, -78.842254 42.950212, -78.84232999999999 42.950229, -78.842485 42.95025, -78.84264999999999 42.950258, -78.843971 42.950288, -78.843942 42.951545))"
2262,36,029,004800,3,360290048003,Block Group 3,G5030,S,323786,0,+42.9524711,-078.8480220,"POLYGON ((-78.853077 42.954561, -78.851299 42.95452, -78.84947699999999 42.954497, -78.84943 42.954496, -78.848373 42.954486, -78.84728199999999 42.954474, -78.846177 42.954463, -78.845074 42.954452, -78.843873 42.954437, -78.843903 42.95249, -78.84392799999999 42.952093, -78.843942 42.951545, -78.843971 42.950288, -78.843974 42.949865, -78.84398899999999 42.949402, -78.844071 42.949402, -78.84431599999999 42.94941499999999, -78.844478 42.949432, -78.844932 42.949495, -78.84511599999999 42.949528, -78.84547999999999 42.949605, -78.84587599999999 42.949708, -78.84608899999999 42.949769, -78.846262 42.94982299999999, -78.84660199999999 42.949941, -78.846908 42.950061, -78.847223 42.950201, -78.84766399999999 42.950402, -78.847972 42.950541, -78.848269 42.950669, -78.848795 42.950848, -78.84885199999999 42.950867, -78.84884599999999 42.950886, -78.84890799999999 42.95093199999999, -78.849058 42.950976, -78.850375 42.951271, -78.85057399999999 42.951312, -78.850979 42.95135, -78.85120499999999 42.951367, -78.851473 42.951401, -78.851816 42.951425, -78.853036 42.95144, -78.85306799999999 42.95371799999999, -78.853077 42.954561))"
2305,36,029,001500,1,360290015001,Block Group 1,G5030,S,411613,0,+42.8826796,-078.8473924,"POLYGON ((-78.85291599999999 42.883331, -78.85190999999999 42.883333, -78.850904 42.883335, -78.849918 42.88333799999999, -78.848935 42.883341, -78.847938 42.883342, -78.847291 42.883343, -78.846953 42.88333799999999, -78.846953 42.884602, -78.84694499999999 42.885078, -78.84694499999999 42.885098, -78.846952 42.887837, -78.84692 42.887837, -78.84598 42.887838, -78.845946 42.887838, -78.84499799999999 42.887842, -78.844973 42.887842, -78.844031 42.887845, -78.844027 42.885055, -78.844038 42.883336, -78.84404499999999 42.882664, -78.84405 42.881923, -78.844053 42.881698, -78.844055 42.881611, -78.84405599999999 42.88151999999999, -78.84406299999999 42.881034, -78.84407 42.880592, -78.84407299999999 42.88014, -78.844078 42.87935, -78.844081 42.878931, -78.84568399999999 42.879207, -78.847307 42.879487, -78.848389 42.879678, -78.84895899999999 42.879779, -78.84989499999999 42.879942, -78.85086699999999 42.880112, -78.85150299999999 42.880223, -78.85188099999999 42.880289, -78.852891 42.880465, -78.852898 42.881661, -78.852909 42.882095, -78.85291599999999 42.883331))"
2306,36,029,001600,1,360290016001,Block Group 1,G5030,S,322907,0,+42.8887618,-078.8415757,"POLYGON ((-78.844031 42.887845, -78.843999 42.887845, -78.844014 42.889638, -78.844014 42.89197799999999, -78.843452 42.89209899999999, -78.84302199999999 42.892191, -78.84237299999999 42.892333, -78.84202999999999 42.892405, -78.841202 42.892586, -78.841031 42.892623, -78.840093 42.892828, -78.840025 42.892843, -78.839271 42.893004, -78.839269 42.892567, -78.83926199999999 42.892043, -78.839247 42.889677, -78.83923899999999 42.887867, -78.839237 42.887826, -78.839242 42.887139, -78.839236 42.885009, -78.839563 42.885013, -78.84011 42.885019, -78.84048899999999 42.885023, -78.841049 42.885029, -78.841461 42.885034, -78.842039 42.885042, -78.842781 42.885042, -78.843035 42.885042, -78.844027 42.885055, -78.844031 42.887845))"
2307,36,029,001000,3,360290010003,Block Group 3,G5030,S,984358,29431,+42.8454334,-078.8018954,"POLYGON ((-78.81179299999999 42.854458, -78.80998699999999 42.855583, -78.80942999999999 42.855107, -78.809073 42.8548, -78.808781 42.85455, -78.808409 42.854235, -78.808131 42.853992, -78.807239 42.85322, -78.80651899999999 42.852602, -78.80621099999999 42.852338, -78.80559 42.851807, -78.80523199999999 42.851499, -78.80426199999999 42.850661, -78.80374499999999 42.850214, -78.80362 42.850109, -78.80331199999999 42.849848, -78.803113 42.84968, -78.802978 42.849566, -78.80290599999999 42.849505, -78.803963 42.84882899999999, -78.80389699999999 42.848769, -78.80306999999999 42.848073, -78.80234299999999 42.847485, -78.803257 42.846889, -78.802241 42.846024, -78.80163399999999 42.845508, -78.801524 42.845414, -78.800623 42.845993, -78.80064899999999 42.845434, -78.799229 42.84637499999999, -78.799082 42.846321, -78.798608 42.84614699999999, -78.79795299999999 42.845907, -78.797527 42.845751, -78.796904 42.845522, -78.79826899999999 42.843305, -78.798225 42.843291, -78.797911 42.843152, -78.79776 42.843086, -78.797505 42.84294999999999, -78.797219 42.842777, -78.797061 42.842657, -78.79691799999999 42.842477, -78.796897 42.842446, -78.796796 42.842302, -78.796712 42.842116, -78.79666499999999 42.841941, -78.79648299999999 42.841684, -78.79615199999999 42.841445, -78.79607399999999 42.841414, -78.795897 42.84134299999999, -78.795501 42.841219, -78.79522399999999 42.841155, -78.795157 42.841135, -78.79665899999999 42.838372, -78.796881 42.838425, -78.797275 42.838528, -78.798506 42.838833, -78.799662 42.839123, -78.800196 42.839268, -78.80014 42.841228, -78.80041899999999 42.841257, -78.800617 42.841286, -78.80079099999999 42.841544, -78.80080699999999 42.84108699999999, -78.800816 42.839599, -78.80227099999999 42.840328, -78.8027 42.840539, -78.80328799999999 42.840835, -78.803507 42.840954, -78.803551 42.840977, -78.805386 42.842532, -78.806681 42.843641, -78.808165 42.844905, -78.80927699999999 42.845838, -78.81010499999999 42.846523, -78.81063899999999 42.846937, -78.811089 42.847274, -78.811887 42.847874, -78.81250199999999 42.84833, -78.81235599999999 42.84844, -78.81083 42.849547, -78.809426 42.85057, -78.809382 42.85060199999999, -78.809163 42.85087499999999, -78.808981 42.851102, -78.80885099999999 42.851264, -78.80881699999999 42.851306, -78.809916 42.851804, -78.81034199999999 42.852166, -78.810946 42.85267899999999, -78.81161399999999 42.853248, -78.81251999999999 42.854022, -78.81179299999999 42.854458))"
2308,36,029,001000,1,360290010001,Block Group 1,G5030,S,214430,0,+42.8501121,-078.8020406,"POLYGON ((-78.80523199999999 42.851499, -78.803895 42.852334, -78.80313599999999 42.85281, -78.802735 42.853062, -78.80230899999999 42.853335, -78.80183799999999 42.853637, -78.800973 42.854167, -78.80042499999999 42.854505, -78.80035699999999 42.85454499999999, -78.800326 42.854562, -78.800372 42.853639, -78.80042399999999 42.852428, -78.800432 42.85210499999999, -78.800467 42.851126, -78.800505 42.850158, -78.800524 42.849574, -78.80055999999999 42.848165, -78.800583 42.847532, -78.800583 42.847099, -78.800623 42.845993, -78.801524 42.845414, -78.80163399999999 42.845508, -78.802241 42.846024, -78.803257 42.846889, -78.80234299999999 42.847485, -78.80306999999999 42.848073, -78.80389699999999 42.848769, -78.803963 42.84882899999999, -78.80290599999999 42.849505, -78.802978 42.849566, -78.803113 42.84968, -78.80331199999999 42.849848, -78.80362 42.850109, -78.80374499999999 42.850214, -78.80426199999999 42.850661, -78.80523199999999 42.851499))"
2309,36,029,001700,2,360290017002,Block Group 2,G5030,S,277478,0,+42.8805454,-078.8418485,"POLYGON ((-78.844084 42.877911, -78.844081 42.878931, -78.844078 42.87935, -78.84407299999999 42.88014, -78.84407 42.880592, -78.84406299999999 42.881034, -78.84405599999999 42.88151999999999, -78.844055 42.881611, -78.844053 42.881698, -78.84405 42.881923, -78.84404499999999 42.882664, -78.844038 42.883336, -78.844027 42.885055, -78.843035 42.885042, -78.84304399999999 42.883339, -78.842522 42.883342, -78.84180599999999 42.883352, -78.839758 42.883347, -78.839229 42.883346, -78.83922799999999 42.882206, -78.839225 42.881622, -78.839225 42.881086, -78.839224 42.88014, -78.83922299999999 42.879662, -78.83922299999999 42.879293, -78.83922199999999 42.879245, -78.839232 42.879098, -78.83926199999999 42.878953, -78.839311 42.878811, -78.83937999999999 42.878674, -78.839467 42.878542, -78.839614 42.878374, -78.83974499999999 42.878259, -78.83984 42.878188, -78.841521 42.876935, -78.841719 42.876788, -78.841914 42.876667, -78.841917 42.876841, -78.842687 42.876973, -78.84408599999999 42.877213, -78.844084 42.877911))"
2310,36,029,006800,2,360290068002,Block Group 2,G5030,S,357576,0,+42.8976385,-078.8728188,"POLYGON ((-78.877062 42.894901, -78.876684 42.896099, -78.876631 42.89626699999999, -78.877128 42.896852, -78.876516 42.896846, -78.87592599999999 42.89684099999999, -78.87540199999999 42.89683, -78.875227 42.89682699999999, -78.874787 42.896822, -78.87468299999999 42.897146, -78.87450199999999 42.897673, -78.87403499999999 42.899083, -78.87393 42.89940199999999, -78.87392799999999 42.899428, -78.873924 42.899455, -78.87344399999999 42.900945, -78.87302 42.902227, -78.87136 42.902217, -78.871015 42.902215, -78.87019099999999 42.902214, -78.868971 42.90221, -78.86928999999999 42.901288, -78.86947599999999 42.90074, -78.86958799999999 42.900375, -78.86974699999999 42.899856, -78.869894 42.899401, -78.87015799999999 42.898579, -78.870576 42.897299, -78.870752 42.896774, -78.870918 42.89627, -78.87125399999999 42.895248, -78.871292 42.895133, -78.87133399999999 42.895001, -78.87150699999999 42.89446, -78.87188999999999 42.893315, -78.873031 42.893512, -78.87304899999999 42.893515, -78.873065 42.893518, -78.87414699999999 42.893705, -78.875705 42.893977, -78.875714 42.893949, -78.87589699999999 42.893988, -78.87727099999999 42.894231, -78.877062 42.894901))"
2311,36,029,003100,2,360290031002,Block Group 2,G5030,S,243795,0,+42.8993638,-078.8562790,"POLYGON ((-78.860552 42.89846199999999, -78.85954199999999 42.89845, -78.858509 42.898441, -78.857501 42.898431, -78.85691299999999 42.900237, -78.856905 42.900275, -78.856779 42.900642, -78.85640699999999 42.901757, -78.85631599999999 42.902075, -78.85620399999999 42.902074, -78.856208 42.903866, -78.85522899999999 42.903854, -78.85397399999999 42.903838, -78.853983 42.902058, -78.85398699999999 42.900657, -78.853977 42.900215, -78.853976 42.899272, -78.853973 42.898716, -78.853962 42.898392, -78.853961 42.897809, -78.853961 42.897752, -78.85396 42.897488, -78.85396 42.89741799999999, -78.853959 42.897331, -78.853959 42.89703799999999, -78.85395799999999 42.896911, -78.85395699999999 42.896777, -78.853956 42.89659, -78.855318 42.896605, -78.85567399999999 42.896628, -78.85604699999999 42.896652, -78.85635099999999 42.89666, -78.85705 42.896663, -78.85805999999999 42.89667499999999, -78.85907899999999 42.896684, -78.860097 42.896698, -78.86112 42.896707, -78.860552 42.89846199999999))"
2319,36,029,001402,4,360290014024,Block Group 4,G5030,S,403167,0,+42.8867792,-078.8596790,"POLYGON ((-78.867634 42.886182, -78.86743899999999 42.886838, -78.866992 42.886956, -78.86683699999999 42.88699, -78.866365 42.887092, -78.865634 42.887256, -78.864757 42.887451, -78.86443299999999 42.887519, -78.86356599999999 42.887692, -78.863328 42.887744, -78.86326 42.887759, -78.862065 42.888019, -78.861074 42.88823499999999, -78.860964 42.888259, -78.86028999999999 42.888406, -78.859709 42.888533, -78.85897 42.888695, -78.858525 42.888793, -78.858485 42.888801, -78.85791499999999 42.888927, -78.857518 42.889014, -78.85727899999999 42.889056, -78.856877 42.889146, -78.856482 42.889235, -78.856178 42.889304, -78.855614 42.88943, -78.85558899999999 42.889436, -78.85396799999999 42.889787, -78.85396999999999 42.889647, -78.853955 42.887814, -78.853959 42.886833, -78.85394699999999 42.885169, -78.85394599999999 42.885094, -78.85494299999999 42.885075, -78.855158 42.885071, -78.85566299999999 42.885061, -78.85694199999999 42.885037, -78.857586 42.885024, -78.85821299999999 42.885012, -78.85827499999999 42.885011, -78.85887199999999 42.88500000000001, -78.859602 42.884985, -78.860056 42.884977, -78.860829 42.884963, -78.862112 42.884937, -78.862493 42.88493, -78.86336299999999 42.884913, -78.86346899999999 42.884911, -78.86469099999999 42.88488599999999, -78.865988 42.884845, -78.86633499999999 42.885743, -78.867018 42.885586, -78.867784 42.885713, -78.867634 42.886182))"
2340,36,029,001500,2,360290015002,Block Group 2,G5030,S,544635,0,+42.8875748,-078.8493169,"POLYGON ((-78.85396799999999 42.889787, -78.85338299999999 42.889913, -78.852943 42.89000799999999, -78.851945 42.890238, -78.850921 42.890473, -78.84995099999999 42.890698, -78.84965 42.890767, -78.848871 42.89093, -78.848253 42.891059, -78.84790599999999 42.891126, -78.84700699999999 42.891321, -78.846919 42.891341, -78.845944 42.891552, -78.84577399999999 42.89159, -78.844977 42.891768, -78.844554 42.891863, -78.844014 42.89197799999999, -78.844014 42.889638, -78.843999 42.887845, -78.844031 42.887845, -78.844973 42.887842, -78.84499799999999 42.887842, -78.845946 42.887838, -78.84598 42.887838, -78.84692 42.887837, -78.846952 42.887837, -78.84694499999999 42.885098, -78.84694499999999 42.885078, -78.846953 42.884602, -78.846953 42.88333799999999, -78.847291 42.883343, -78.847938 42.883342, -78.848935 42.883341, -78.849918 42.88333799999999, -78.850904 42.883335, -78.85190999999999 42.883333, -78.85291599999999 42.883331, -78.852924 42.884452, -78.85292099999999 42.884968, -78.852907 42.885159, -78.853408 42.885163, -78.85394699999999 42.885169, -78.853959 42.886833, -78.853955 42.887814, -78.85396999999999 42.889647, -78.85396799999999 42.889787))"
2344,36,029,002702,3,360290027023,Block Group 3,G5030,S,317398,0,+42.8971000,-078.8319386,"POLYGON ((-78.835551 42.894946, -78.835543 42.897233, -78.834509 42.897236, -78.83451599999999 42.898207, -78.834509 42.899142, -78.833567 42.899441, -78.83267699999999 42.899718, -78.831766 42.900016, -78.83085 42.900299, -78.83076699999999 42.900324, -78.82993399999999 42.900586, -78.82888 42.900915, -78.82886499999999 42.899362, -78.828807 42.896352, -78.82883 42.895601, -78.82885399999999 42.894901, -78.829179 42.894852, -78.82994699999999 42.89473599999999, -78.830776 42.894611, -78.830873 42.894597, -78.831712 42.894473, -78.832644 42.894331, -78.833579 42.894187, -78.83386899999999 42.894144, -78.83448799999999 42.894023, -78.83533299999999 42.893837, -78.835548 42.89379, -78.835551 42.894946))"
